uid,nickname,action,date,title
5460872358,Eugenia Titarenko,ввел контакт ,2022-11-29 17:2:25,89851837700
541489265,acontrarrio,переход в,2022-12-2 13:24:30,На главную
541489265,acontrarrio,переход в,2022-12-2 13:24:35,Поиск
541489265,acontrarrio,переход в На главную,2022-12-2 13:24:40,
5328793807,asap_delivery,переход в,2022-12-2 13:24:56,Все заявки
5328793807,asap_delivery,переход в ,2022-12-2 13:25:23,На главную
541489265,acontrarrio,переход в,2022-12-2 13:26:37,Хочу отправить
1748595902,Alexandra Gornaeva,пользователь зарегистрировался,2022-12-2 13:41:41,
1748595902,Alexandra Gornaeva,переход в,2022-12-2 13:41:59,Поиск
1748595902,Alexandra Gornaeva,переход в На главную,2022-12-2 13:42:23,
1748595902,Alexandra Gornaeva,переход в,2022-12-2 13:42:26,Стоимость
536800924,ratmiraydemirov,переход в,2022-12-2 22:23:20,На главную
536800924,ratmiraydemirov,переход в,2022-12-2 22:38:26,Хочу отправить
536800924,ratmiraydemirov,переход в,2022-12-2 22:40:1,Хочу отправить
536800924,ratmiraydemirov,выбор города отправки Абу-Даби,2022-12-2 22:40:6,
536800924,ratmiraydemirov,выбор города доставки Алания,2022-12-2 22:40:9,
536800924,ratmiraydemirov,указал дату,2022-12-2 22:40:13,20221203
536800924,ratmiraydemirov,ввел описание,2022-12-2 22:40:17,Д
536800924,ratmiraydemirov,ввел контакт ,2022-12-2 22:40:19,Д
536800924,ratmiraydemirov,создал заявку Абу-Даби Алания 2022-12-03,2022-12-2 22:40:26,Д Д
536800924,ratmiraydemirov,переход в,2022-12-2 22:40:39,На главную
536800924,ratmiraydemirov,переход в,2022-12-2 22:40:43,Поиск
536800924,ratmiraydemirov,переход в Хотят отправить,2022-12-2 22:40:46,
536800924,ratmiraydemirov,переход в Поиск по дате и маршруту,2022-12-2 22:40:50,
536800924,ratmiraydemirov,поиск по городу отправки Абу-Даби,2022-12-2 22:40:52,
536800924,ratmiraydemirov,поиск по городу доставки Алания,2022-12-2 22:40:57,
536800924,ratmiraydemirov,поиск по дате,2022-12-2 22:41:0,20221202
536800924,ratmiraydemirov,нажал,2022-12-2 22:41:11,скрыть 1295
536800924,ratmiraydemirov,нажал,2022-12-2 22:42:4,скрыть 1295
536800924,ratmiraydemirov,переход в,2022-12-2 22:46:8,На главную
536800924,ratmiraydemirov,переход в,2022-12-2 22:46:12,Поиск
536800924,ratmiraydemirov,переход в Хотят отправить,2022-12-2 22:46:14,
536800924,ratmiraydemirov,переход в Поиск по дате и маршруту,2022-12-2 22:46:15,
536800924,ratmiraydemirov,поиск по городу отправки Абу-Даби,2022-12-2 22:46:18,
536800924,ratmiraydemirov,поиск по городу доставки Алания,2022-12-2 22:46:22,
536800924,ratmiraydemirov,поиск по дате,2022-12-2 22:46:24,20221202
536800924,ratmiraydemirov,нажал,2022-12-2 22:46:29,скрыть 1295
536800924,ratmiraydemirov,нажал,2022-12-2 22:46:55,раскрыть 1295
536800924,ratmiraydemirov,нажал,2022-12-2 22:47:0,скрыть 1295
536800924,ratmiraydemirov,нажал,2022-12-2 22:47:2,раскрыть 1295
536800924,ratmiraydemirov,нажал,2022-12-2 22:47:6,скрыть 1295
536800924,ratmiraydemirov,нажал,2022-12-2 22:47:8,раскрыть 1295
536800924,ratmiraydemirov,нажал,2022-12-2 22:47:12,скрыть 1295
536800924,ratmiraydemirov,нажал,2022-12-2 22:47:13,раскрыть 1295
536800924,ratmiraydemirov,переход в,2022-12-2 22:50:28,Поиск по дате и маршруту
536800924,ratmiraydemirov,переход в Хотят отправить,2022-12-2 22:50:30,
536800924,ratmiraydemirov,переход в Поиск по дате и маршруту,2022-12-2 22:50:32,
536800924,ratmiraydemirov,поиск по городу отправки Абу-Даби,2022-12-2 22:50:35,
536800924,ratmiraydemirov,поиск по городу доставки Алания,2022-12-2 22:50:40,
536800924,ratmiraydemirov,поиск по дате,2022-12-2 22:50:43,20221202
536800924,ratmiraydemirov,нажал,2022-12-2 22:50:48,скрыть 1295
536800924,ratmiraydemirov,нажал,2022-12-2 22:51:3,скрыть 1295
536800924,ratmiraydemirov,нажал,2022-12-2 22:51:5,раскрыть 1295
536800924,ratmiraydemirov,нажал,2022-12-2 22:51:7,скрыть 1295
541489265,acontrarrio,переход в,2022-12-2 22:57:10,Хочу отправить
541489265,acontrarrio,выбор города отправки Абу-Даби,2022-12-2 22:57:16,
541489265,acontrarrio,выбор города доставки Алания,2022-12-2 22:57:20,
541489265,acontrarrio,указал дату,2022-12-2 22:57:34,20221201
541489265,acontrarrio,ввел описание,2022-12-2 22:57:38,ро
541489265,acontrarrio,ввел контакт ,2022-12-2 22:57:42,от
541489265,acontrarrio,создал заявку Абу-Даби Алания 2022-12-01,2022-12-2 22:57:55,ро от
541489265,acontrarrio,переход в,2022-12-2 22:58:27,Мои заявки
541489265,acontrarrio,переход в ,2022-12-2 22:58:31,На главную
541489265,acontrarrio,переход в,2022-12-2 22:58:33,Мои заявки
541489265,acontrarrio,переход в ,2022-12-2 22:58:35,На главную
541489265,acontrarrio,переход в,2022-12-2 22:58:39,Хочу отправить
541489265,acontrarrio,выбор города отправки Абу-Даби,2022-12-2 22:58:41,
541489265,acontrarrio,выбор города доставки Алания,2022-12-2 22:58:43,
541489265,acontrarrio,указал дату,2022-12-2 22:58:48,20221204
541489265,acontrarrio,ввел описание,2022-12-2 22:58:52,оль
541489265,acontrarrio,ввел контакт ,2022-12-2 22:58:55,рлто
541489265,acontrarrio,создал заявку Абу-Даби Алания 2022-12-04,2022-12-2 22:59:0,оль рлто
541489265,acontrarrio,переход в,2022-12-2 22:59:4,Мои заявки
541489265,acontrarrio,переход в ,2022-12-2 23:1:13,На главную
5328793807,asap_delivery,переход в,2022-12-2 23:15:47,Могу доставить
5328793807,asap_delivery,выбор города отправки Абу-Даби,2022-12-2 23:15:51,
5328793807,asap_delivery,выбор города доставки Грозный,2022-12-2 23:15:57,
5328793807,asap_delivery,указал дату,2022-12-2 23:16:16,20221210
5328793807,asap_delivery,ввел описание,2022-12-2 23:16:23,документы
536800924,ratmiraydemirov,переход в,2022-12-2 23:16:25,Поиск по дате и маршруту
5328793807,asap_delivery,ввел контакт ,2022-12-2 23:16:32,телеграм
5328793807,asap_delivery,создал заявку Абу-Даби Грозный 2022-12-10,2022-12-2 23:16:39,документы телеграм
541489265,acontrarrio,переход в,2022-12-2 23:16:59,Поиск
541489265,acontrarrio,переход в Могут доставить,2022-12-2 23:17:1,
541489265,acontrarrio,переход в Поиск по дате и маршруту,2022-12-2 23:17:4,
541489265,acontrarrio,поиск по городу отправки Абу-Даби,2022-12-2 23:17:6,
541489265,acontrarrio,поиск по городу доставки Екатеринбург,2022-12-2 23:17:13,
541489265,acontrarrio,поиск по дате,2022-12-2 23:17:15,20221211
541489265,acontrarrio,нажал,2022-12-2 23:17:29,скрыть 1298
541489265,acontrarrio,нажал,2022-12-2 23:17:32,скрыть 1298
541489265,acontrarrio,переход в На главную,2022-12-2 23:17:42,
5328793807,asap_delivery,переход в,2022-12-2 23:17:50,Хочу отправить
5328793807,asap_delivery,выбор города отправки Дубай,2022-12-2 23:17:55,
5328793807,asap_delivery,выбор города доставки Новосибирск,2022-12-2 23:17:57,
5328793807,asap_delivery,указал дату,2022-12-2 23:18:1,20221209
5328793807,asap_delivery,ввел описание,2022-12-2 23:18:9,ключи 2шт
5328793807,asap_delivery,ввел контакт ,2022-12-2 23:18:13,вотсап
5328793807,asap_delivery,создал заявку Дубай Новосибирск 2022-12-09,2022-12-2 23:18:20,ключи 2шт вотсап
5328793807,asap_delivery,переход в,2022-12-2 23:18:24,Мои заявки
541489265,acontrarrio,переход в,2022-12-2 23:18:33,Поиск
541489265,acontrarrio,переход в Могут доставить,2022-12-2 23:18:34,
541489265,acontrarrio,переход в Поиск по дате и маршруту,2022-12-2 23:18:35,
541489265,acontrarrio,переход в,2022-12-2 23:18:43,АбуДаби
541489265,acontrarrio,переход в,2022-12-2 23:18:48,Красноярск
541489265,acontrarrio,переход в,2022-12-2 23:18:57,Красноярск
541489265,acontrarrio,переход в,2022-12-2 23:18:59,Минск
541489265,acontrarrio,переход в,2022-12-2 23:19:2,Красноярск
541489265,acontrarrio,переход в,2022-12-2 23:19:7,Поиск
541489265,acontrarrio,переход в Хотят отправить,2022-12-2 23:19:10,
541489265,acontrarrio,переход в Поиск по дате и маршруту,2022-12-2 23:19:11,
541489265,acontrarrio,поиск по городу отправки Абу-Даби,2022-12-2 23:19:15,
541489265,acontrarrio,поиск по городу доставки Казань,2022-12-2 23:19:26,
541489265,acontrarrio,поиск по дате,2022-12-2 23:19:30,20221210
541489265,acontrarrio,нажал,2022-12-2 23:20:2,скрыть 1299
541489265,acontrarrio,нажал,2022-12-2 23:20:6,скрыть 1299
541489265,acontrarrio,нажал,2022-12-2 23:20:18,скрыть 1298
541489265,acontrarrio,нажал,2022-12-2 23:20:20,скрыть 1298
541489265,acontrarrio,нажал,2022-12-2 23:20:23,раскрыть 1298
541489265,acontrarrio,нажал,2022-12-2 23:20:26,раскрыть 1299
541489265,acontrarrio,нажал,2022-12-2 23:20:27,скрыть 1299
541489265,acontrarrio,переход в На главную,2022-12-2 23:20:31,
541489265,acontrarrio,переход в,2022-12-2 23:22:30,Мои заявки
541489265,acontrarrio,удалил заявку,2022-12-2 23:22:34,1297
541489265,acontrarrio,переход в ,2022-12-2 23:22:36,На главную
541489265,acontrarrio,переход в,2022-12-2 23:22:39,Поиск
541489265,acontrarrio,переход в На главную,2022-12-2 23:22:41,
5328793807,asap_delivery,переход в ,2022-12-2 23:22:53,На главную
5328793807,asap_delivery,переход в,2022-12-2 23:22:55,Все заявки
5328793807,asap_delivery,удалил заявку,2022-12-2 23:23:8,1295
5328793807,asap_delivery,удалил заявку,2022-12-2 23:23:9,1298
5328793807,asap_delivery,удалил заявку,2022-12-2 23:23:12,1299
5328793807,asap_delivery,переход в ,2022-12-2 23:23:14,На главную
5328793807,asap_delivery,переход в,2022-12-2 23:23:16,Все заявки
5328793807,asap_delivery,переход в ,2022-12-2 23:23:19,На главную
5328793807,asap_delivery,переход в,2022-12-2 23:36:44,Все заявки
5328793807,asap_delivery,переход в ,2022-12-2 23:37:0,На главную
536800924,ratmiraydemirov,переход в,2022-12-3 22:23:21,На главную
536800924,ratmiraydemirov,переход в,2022-12-3 22:23:26,На главную
536800924,ratmiraydemirov,переход в,2022-12-3 22:23:32,Поиск
536800924,ratmiraydemirov,переход в На главную,2022-12-3 22:23:35,
536800924,ratmiraydemirov,переход в,2022-12-3 22:23:37,Мои заявки
536800924,ratmiraydemirov,переход в ,2022-12-3 22:23:41,На главную
